timestamp,temperature,vibration,pressure,failure,failure_24h
2023-01-01 00:00:00,51.21513159364673,5.941560694720545,99.36173637129149,0,0.0
2023-01-01 01:00:00,52.75506842393137,4.496117687122624,99.71105731749859,0,0.0
2023-01-01 02:00:00,56.96048693907418,4.5996058474141215,101.8837712468462,0,0.0
2023-01-01 03:00:00,61.00394067517859,7.3563013827404955,100.2257558291711,0,0.0
2023-01-01 04:00:00,59.30046372651905,5.182538370510774,99.45581616727485,0,0.0
2023-01-01 05:00:00,60.52120407473792,4.82183291269439,98.70487229903175,0,1.0
2023-01-01 06:00:00,64.71034864438464,5.017782757105241,100.66057423740597,0,0.0
2023-01-01 07:00:00,62.96775402219063,7.0694928963178745,103.14112044584934,0,0.0
2023-01-01 08:00:00,59.71663485459288,4.919677117061129,102.14134192460251,0,0.0
2023-01-01 09:00:00,60.37322077528007,5.386399090929521,105.633976030851,0,0.0
2023-01-01 10:00:00,56.511900778242,5.246510224498163,97.58433487469057,0,0.0
2023-01-01 11:00:00,54.31717039537589,4.58282411439691,101.96486907532932,0,0.0
2023-01-01 12:00:00,53.366067282247535,7.84217159370474,101.56721107624571,0,0.0
2023-01-01 13:00:00,46.68909508639893,4.8716583481954085,98.56250325726374,0,0.0
2023-01-01 14:00:00,44.87571364933793,4.315643329061675,101.65701718920802,0,0.0
2023-01-01 15:00:00,45.35160973164085,4.07692173271942,97.8549645195724,0,0.0
2023-01-01 16:00:00,43.083039611099295,6.36179443525681,95.0605691539416,0,0.0
2023-01-01 17:00:00,44.959895579536656,5.101061290106242,92.26165762502823,0,0.0
2023-01-01 18:00:00,42.396314313818635,6.194975445395567,95.85078474136877,0,0.0
2023-01-01 19:00:00,41.950200086924056,5.275574035751347,100.40178230213898,0,0.0
2023-01-01 20:00:00,48.926812540108315,4.453378554858393,97.8567346698023,0,0.0
2023-01-01 21:00:00,47.35485191489531,4.237406340363165,100.50878918475013,0,0.0
2023-01-01 22:00:00,50.23423202473397,4.510014688016563,97.53331833932174,0,0.0
2023-01-01 23:00:00,49.88319207953027,4.845188100376259,99.85229306754351,0,0.0
2023-01-02 00:00:00,54.453816741556295,4.6740966769309225,104.30633158888811,0,0.0
2023-01-02 01:00:00,58.57432110867587,7.725089807595036,99.19736985200923,0,0.0
2023-01-02 02:00:00,58.684001611010586,5.202694736640469,109.14280931928235,0,0.0
2023-01-02 03:00:00,64.03015590203628,5.143252375542908,105.7113523550036,0,0.0
2023-01-02 04:00:00,63.88837199911049,4.82708650327659,95.97773906529127,0,0.0
2023-01-02 05:00:00,65.72696939203212,5.699099969882161,84.41394746487447,1,0.0
2023-01-02 06:00:00,58.79658677554121,3.8736990266632256,101.37945912455434,0,0.0
2023-01-02 07:00:00,63.36381463190856,2.5566130011344432,101.18181347493501,0,0.0
2023-01-02 08:00:00,58.633259588368524,2.767963562293155,101.9936282916343,0,0.0
2023-01-02 09:00:00,54.95564595395367,2.5033556501772773,99.92460395002209,0,0.0
2023-01-02 10:00:00,56.64508982420638,2.95227663742576,100.1839769280538,0,0.0
2023-01-02 11:00:00,50.14650315108316,2.768810926228514,99.66849844369204,0,0.0
2023-01-02 12:00:00,50.417727190009515,2.075926314850213,99.77860174181491,0,0.0
2023-01-02 13:00:00,43.49246930121525,2.9184868103322303,98.67822422163427,0,0.0
2023-01-02 14:00:00,42.343627902203146,1.8498191533770745,100.60111868563926,0,0.0
2023-01-02 15:00:00,43.32265465987278,2.444359660967252,100.38280295412486,0,0.0
2023-01-02 16:00:00,42.81667912214643,1.872292192901857,96.24595566968306,0,0.0
2023-01-02 17:00:00,40.683478299489266,1.7159881965161818,98.6124710521876,0,0.0
2023-01-02 18:00:00,39.76870343522352,1.5861297325332597,98.85866343907757,0,0.0
2023-01-02 19:00:00,39.73853434593073,1.608766742438975,98.61113354981298,0,0.0
2023-01-02 20:00:00,38.38270198142076,2.109180114733694,97.60983569933943,0,0.0
2023-01-02 21:00:00,41.48924377134511,2.0461788951753475,98.34169087546837,0,0.0
2023-01-02 22:00:00,44.078722458080414,1.8151029906273186,98.2517253452223,0,0.0
2023-01-02 23:00:00,49.52605400141262,1.930375339362059,99.06209787863614,0,0.0
2023-01-03 00:00:00,50.687236579136915,2.037529136651087,98.79003497133283,0,0.0
2023-01-03 01:00:00,49.06211014029973,2.810244246495539,100.40284926857049,0,0.0
2023-01-03 02:00:00,55.6481679387896,2.872192728175537,99.49719828869493,0,0.0
2023-01-03 03:00:00,56.300903251032835,2.3836572088682044,101.21407900814495,0,0.0
2023-01-03 04:00:00,57.306410037232475,2.8438099762432834,100.48346911846912,0,0.0
2023-01-03 05:00:00,60.88261084057242,2.527201586958578,102.13866801436953,0,0.0
2023-01-03 06:00:00,62.0619990449919,3.6703811825271857,101.32058043905711,0,0.0
2023-01-03 07:00:00,61.52181850112308,3.6711724908313306,102.22243200045267,0,0.0
2023-01-03 08:00:00,56.981818991399116,3.032062726295146,102.81363153593367,0,1.0
2023-01-03 09:00:00,56.45264306016306,3.6566766119159624,103.0036604984778,0,0.0
2023-01-03 10:00:00,55.66252686280713,3.0842040638044743,98.4719954109795,0,0.0
2023-01-03 11:00:00,54.53928070526993,3.0111080076495074,99.68344399633126,0,0.0
2023-01-03 12:00:00,49.041651524309444,2.421645441857369,99.69691392288799,0,0.0
2023-01-03 13:00:00,47.04049159564717,2.0532747885171876,99.94268972817645,0,0.0
2023-01-03 14:00:00,42.78733005198796,1.8728218426930072,97.34964549584546,0,0.0
2023-01-03 15:00:00,42.43895314305567,2.500516504944842,97.45813310488549,0,0.0
2023-01-03 16:00:00,42.090576234123375,3.1282111671966772,97.56662071392553,0,0.0
2023-01-03 17:00:00,41.74219932519109,3.755905829448512,97.67510832296556,0,0.0
2023-01-03 18:00:00,41.3938224162588,4.3836004917003475,97.78359593200558,0,0.0
2023-01-03 19:00:00,41.045445507326505,5.011295153952182,97.89208354104562,0,0.0
2023-01-03 20:00:00,40.69706859839422,5.638989816204017,98.00057115008565,0,0.0
2023-01-03 21:00:00,42.7625402878715,5.8849839428837685,100.57076071023073,0,0.0
2023-01-03 22:00:00,47.0071884783851,8.719999930424473,100.82181323529471,0,0.0
2023-01-03 23:00:00,51.93282960769606,7.5309148621248925,99.60434444102847,0,0.0
2023-01-04 00:00:00,51.53384450599043,6.34333580040901,98.5687042355102,0,0.0
2023-01-04 01:00:00,57.483524005284565,6.360799806230604,101.08901027885071,0,0.0
2023-01-04 02:00:00,51.68710569287291,6.379054064949811,97.74669435652729,0,0.0
2023-01-04 03:00:00,60.80201838008937,6.251186923481619,97.38818442618381,0,0.0
2023-01-04 04:00:00,61.0820433922152,7.352922885436823,109.00690477752404,0,0.0
2023-01-04 05:00:00,61.46948843827446,6.42021850730497,104.48642295518968,0,0.0
2023-01-04 06:00:00,62.75231608780755,6.3422646261897935,96.31134804434987,0,0.0
2023-01-04 07:00:00,58.41346462684649,6.97053005834062,103.86482963043431,0,0.0
2023-01-04 08:00:00,61.110804113747974,6.323961443819213,97.98204627225091,1,0.0
2023-01-04 09:00:00,57.78529295488898,2.5860781507927326,102.40873167840157,0,0.0
2023-01-04 10:00:00,57.955788089483065,2.264346326798159,100.30267034150255,0,0.0
2023-01-04 11:00:00,51.5516500144779,2.2031191822103997,100.21680280325,0,0.0
2023-01-04 12:00:00,48.383012794213634,2.0950984212620836,99.38385187110737,0,0.0
2023-01-04 13:00:00,46.408295461805714,1.8985636488404216,99.08968725626887,0,0.0
2023-01-04 14:00:00,46.83080423540416,2.2845126025727263,97.96817344927156,0,0.0
2023-01-04 15:00:00,43.58643440745392,2.5534730625727833,97.69653427515598,0,0.0
2023-01-04 16:00:00,40.280225554621545,1.8006432507940613,98.70232611445948,0,0.0
2023-01-04 17:00:00,41.36727660333603,2.5550666280535186,98.1997637206946,0,0.0
2023-01-04 18:00:00,40.19415509869608,1.6199837509201047,98.49158650759047,0,0.0
2023-01-04 19:00:00,42.27803171817509,1.7138476672186553,98.2821627371227,0,0.0
2023-01-04 20:00:00,39.93563977440089,1.6486804762220246,98.97228779357872,0,0.0
2023-01-04 21:00:00,42.273607894938976,2.1309749478926108,99.4640004357819,0,0.0
2023-01-04 22:00:00,44.21578369373569,2.0222511786940434,97.25828338013389,0,0.0
2023-01-04 23:00:00,44.484779652710564,2.34562198569689,98.6280522593806,0,0.0
2023-01-05 00:00:00,50.59224055412915,2.717059796820606,99.76862404250996,0,0.0
2023-01-05 01:00:00,53.110300995384954,2.523911595099402,100.4949605647177,0,0.0
2023-01-05 02:00:00,55.01022691328491,2.743934124226498,100.32990942618197,0,0.0
2023-01-05 03:00:00,56.60189354511518,3.7221666075558795,102.3262372333614,0,0.0
2023-01-05 04:00:00,55.82951255374357,2.6106822698766203,103.71199917585948,0,0.0
2023-01-05 05:00:00,58.81796761735996,2.7054537177802205,102.11801360815987,0,0.0
2023-01-05 06:00:00,59.31457096694646,3.1323984260401514,102.08434103219821,0,0.0
2023-01-05 07:00:00,58.05470372444745,2.955443730560824,102.78130790768246,0,0.0
2023-01-05 08:00:00,58.33768261451236,2.5313444001544956,99.86621105236544,0,0.0
2023-01-05 09:00:00,57.87916952549454,2.589473896701903,101.44268250281151,0,0.0
2023-01-05 10:00:00,58.77237180242107,2.5654036746897266,101.97903582546752,0,0.0
2023-01-05 11:00:00,52.93734607668891,2.4012473850046607,99.87448409300393,0,0.0
2023-01-05 12:00:00,50.51510078144554,2.098174628257861,98.77343942009803,0,0.0
2023-01-05 13:00:00,47.26291771744249,3.16193903470362,99.29655629969518,0,0.0
2023-01-05 14:00:00,41.1624575694019,2.4684124189349315,98.93931456679807,0,0.0
2023-01-05 15:00:00,42.87590443723609,1.974715230383096,97.67713415571144,0,0.0
2023-01-05 16:00:00,41.460206382037676,2.136799805525458,100.36411046848208,0,0.0
2023-01-05 17:00:00,45.26722596207989,2.654924313435087,97.58945196641392,0,0.0
2023-01-05 18:00:00,39.61527807043775,1.573192042075988,96.84634064857343,0,0.0
2023-01-05 19:00:00,40.94383642177655,1.6611268854251173,97.97452702835126,0,0.0
2023-01-05 20:00:00,41.27032242274513,1.9581964859868817,99.1758098301356,0,0.0
2023-01-05 21:00:00,40.591576112895446,2.448697594917864,98.60320068662514,0,0.0
2023-01-05 22:00:00,47.285645629030036,1.768464216846831,99.485593920044,0,0.0
2023-01-05 23:00:00,48.91567561434832,3.9387412714083054,98.6108513154618,0,0.0
2023-01-06 00:00:00,51.58206389408605,2.3033990640716047,101.4876884464035,0,0.0
2023-01-06 01:00:00,50.769415541435734,2.3519527629936015,101.07934911812349,0,0.0
2023-01-06 02:00:00,57.80558862187218,2.423167463210203,102.04770156887761,0,0.0
2023-01-06 03:00:00,54.26736568628088,2.449349614688898,101.77937419484826,0,0.0
2023-01-06 04:00:00,59.83396822544491,3.2170980918255294,102.55693484529765,0,0.0
2023-01-06 05:00:00,64.04016951451064,4.038132445946591,101.0587990929009,0,0.0
2023-01-06 06:00:00,58.018927349738625,2.766914726341069,101.50858958331044,0,0.0
2023-01-06 07:00:00,58.52666280368513,4.005641601149527,103.27833224813416,0,0.0
2023-01-06 08:00:00,58.85955676801969,3.3010737180351137,103.29179275485285,0,0.0
2023-01-06 09:00:00,56.064116503633095,2.6815283466852198,100.26714796265402,0,0.0
2023-01-06 10:00:00,51.89867313786774,2.810469102453933,101.24973606786381,0,0.0
2023-01-06 11:00:00,52.725316400637254,2.4148602959310215,100.08669428971982,0,0.0
2023-01-06 12:00:00,47.87539257254777,2.4090417039381844,99.30296853063514,0,0.0
2023-01-06 13:00:00,48.35899441024519,1.9004900752770004,99.7672016051504,0,0.0
2023-01-06 14:00:00,43.16115153153241,2.3457973242203902,100.14096293236541,0,0.0
2023-01-06 15:00:00,46.02880099816961,1.67358212612597,99.0374489109111,0,0.0
2023-01-06 16:00:00,39.77323937748314,2.416354010471972,97.94843674251209,0,0.0
2023-01-06 17:00:00,39.69661870469796,2.388370132259128,98.58300952735704,0,0.0
2023-01-06 18:00:00,41.627034434739336,1.6352992735676302,97.6400238264191,0,0.0
2023-01-06 19:00:00,37.8790131042414,1.712568828205061,98.48026264815248,0,0.0
2023-01-06 20:00:00,41.79466583136387,1.8952121014142203,99.66441489288685,0,0.0
2023-01-06 21:00:00,45.54321769669934,2.100437913130675,96.50862677832606,0,0.0
2023-01-06 22:00:00,41.78503353087757,1.9193850004497928,99.79725229854003,0,0.0
2023-01-06 23:00:00,47.781077266039375,2.319430969444391,97.94330698822448,0,0.0
2023-01-07 00:00:00,50.51976558849683,2.176759303229343,101.22832771054446,0,0.0
2023-01-07 01:00:00,54.15183619457983,2.157954406510477,99.88061248033218,0,0.0
2023-01-07 02:00:00,52.52609857824379,2.251265374739314,99.7823286223935,0,0.0
2023-01-07 03:00:00,54.43015458569695,2.40687353432289,102.10948278946184,0,0.0
2023-01-07 04:00:00,59.70413716907817,3.2187243096303053,102.09622087071128,0,0.0
2023-01-07 05:00:00,60.253227609357054,4.110620179821687,100.93266474961648,0,0.0
2023-01-07 06:00:00,60.338836331673114,4.620640396904489,100.85526792027107,0,0.0
2023-01-07 07:00:00,60.42444505398917,5.130660613987291,100.77787109092566,0,0.0
2023-01-07 08:00:00,60.51005377630523,5.640680831070092,100.70047426158025,0,0.0
2023-01-07 09:00:00,60.59566249862129,6.150701048152895,100.62307743223485,0,0.0
2023-01-07 10:00:00,60.68127122093734,6.660721265235696,100.54568060288943,0,0.0
2023-01-07 11:00:00,60.7668799432534,7.170741482318498,100.46828377354403,0,0.0
2023-01-07 12:00:00,55.592808720221115,7.66676847143908,101.40510937162796,0,0.0
2023-01-07 13:00:00,50.48662933129161,6.832353660621867,98.6196454297783,0,0.0
2023-01-07 14:00:00,45.01044118864958,6.513219803659842,100.13298160257844,0,0.0
2023-01-07 15:00:00,46.9009818310187,6.2080019747202035,97.00118350748292,0,0.0
2023-01-07 16:00:00,42.315219289879124,3.9728476860859363,98.6916806314783,0,0.0
2023-01-07 17:00:00,45.10564185533404,3.7461853039031596,96.29900105820899,0,0.0
